cycle_id,sample_id,cooler_condition,valve_condition,pump_leakage,accumulator_pressure,stable_flag,is_stable_cycle,is_healthy,num_degraded_components,degraded_components,is_single_component_fault,fault_subsystem,fault_label,subsystem_label,condition_type
1751,1751,100,100,1,130,0,1,0,1,Pump,1,Pump,Pump,pump,single_component_degraded
1752,1752,100,100,1,130,0,1,0,1,Pump,1,Pump,Pump,pump,single_component_degraded
1753,1753,100,100,1,130,0,1,0,1,Pump,1,Pump,Pump,pump,single_component_degraded
1754,1754,100,100,1,130,0,1,0,1,Pump,1,Pump,Pump,pump,single_component_degraded
1755,1755,100,100,1,130,0,1,0,1,Pump,1,Pump,Pump,pump,single_component_degraded
1756,1756,100,100,1,130,0,1,0,1,Pump,1,Pump,Pump,pump,single_component_degraded
1757,1757,100,100,0,130,1,0,1,0,,0,,healthy,healthy,healthy
1758,1758,100,73,0,130,0,1,0,1,Valve,1,Valve,Valve,valve,single_component_degraded
1759,1759,100,73,0,130,0,1,0,1,Valve,1,Valve,Valve,valve,single_component_degraded
1760,1760,100,73,0,130,0,1,0,1,Valve,1,Valve,Valve,valve,single_component_degraded
1761,1761,100,73,0,130,0,1,0,1,Valve,1,Valve,Valve,valve,single_component_degraded
1762,1762,100,73,0,130,0,1,0,1,Valve,1,Valve,Valve,valve,single_component_degraded
1763,1763,100,73,0,130,0,1,0,1,Valve,1,Valve,Valve,valve,single_component_degraded
1764,1764,100,73,0,130,0,1,0,1,Valve,1,Valve,Valve,valve,single_component_degraded
1765,1765,100,73,0,130,0,1,0,1,Valve,1,Valve,Valve,valve,single_component_degraded
1766,1766,100,73,0,130,0,1,0,1,Valve,1,Valve,Valve,valve,single_component_degraded
1767,1767,100,73,0,130,0,1,0,1,Valve,1,Valve,Valve,valve,single_component_degraded
1768,1768,100,80,0,130,0,1,0,1,Valve,1,Valve,Valve,valve,single_component_degraded
1769,1769,100,80,0,130,0,1,0,1,Valve,1,Valve,Valve,valve,single_component_degraded
1770,1770,100,80,0,130,0,1,0,1,Valve,1,Valve,Valve,valve,single_component_degraded
1771,1771,100,80,0,130,0,1,0,1,Valve,1,Valve,Valve,valve,single_component_degraded
1772,1772,100,80,0,130,0,1,0,1,Valve,1,Valve,Valve,valve,single_component_degraded
1773,1773,100,80,0,130,0,1,0,1,Valve,1,Valve,Valve,valve,single_component_degraded
1774,1774,100,80,0,130,0,1,0,1,Valve,1,Valve,Valve,valve,single_component_degraded
1775,1775,100,80,0,130,0,1,0,1,Valve,1,Valve,Valve,valve,single_component_degraded
1776,1776,100,80,0,130,0,1,0,1,Valve,1,Valve,Valve,valve,single_component_degraded
1777,1777,100,80,0,130,0,1,0,1,Valve,1,Valve,Valve,valve,single_component_degraded
1778,1778,100,90,0,130,0,1,0,1,Valve,1,Valve,Valve,valve,single_component_degraded
1779,1779,100,90,0,130,0,1,0,1,Valve,1,Valve,Valve,valve,single_component_degraded
1780,1780,100,90,0,130,0,1,0,1,Valve,1,Valve,Valve,valve,single_component_degraded
1781,1781,100,90,0,130,0,1,0,1,Valve,1,Valve,Valve,valve,single_component_degraded
1782,1782,100,90,0,130,0,1,0,1,Valve,1,Valve,Valve,valve,single_component_degraded
1783,1783,100,90,0,130,0,1,0,1,Valve,1,Valve,Valve,valve,single_component_degraded
1784,1784,100,90,0,130,0,1,0,1,Valve,1,Valve,Valve,valve,single_component_degraded
1785,1785,100,90,0,130,0,1,0,1,Valve,1,Valve,Valve,valve,single_component_degraded
1786,1786,100,90,0,130,0,1,0,1,Valve,1,Valve,Valve,valve,single_component_degraded
1787,1787,100,90,0,130,0,1,0,1,Valve,1,Valve,Valve,valve,single_component_degraded
1788,1788,100,100,0,130,0,1,1,0,,0,,healthy,healthy,healthy
1789,1789,100,100,0,130,0,1,1,0,,0,,healthy,healthy,healthy
1790,1790,100,100,0,130,0,1,1,0,,0,,healthy,healthy,healthy
1791,1791,100,100,0,130,0,1,1,0,,0,,healthy,healthy,healthy
1792,1792,100,100,0,130,0,1,1,0,,0,,healthy,healthy,healthy
1793,1793,100,100,0,130,0,1,1,0,,0,,healthy,healthy,healthy
1794,1794,100,100,0,130,0,1,1,0,,0,,healthy,healthy,healthy
1795,1795,100,100,0,130,0,1,1,0,,0,,healthy,healthy,healthy
1796,1796,100,100,0,130,0,1,1,0,,0,,healthy,healthy,healthy
1797,1797,100,100,0,130,0,1,1,0,,0,,healthy,healthy,healthy
1798,1798,100,100,0,115,1,0,0,1,Accumulator,1,Accumulator,Accumulator,accumulator,single_component_degraded
1799,1799,100,100,0,115,1,0,0,1,Accumulator,1,Accumulator,Accumulator,accumulator,single_component_degraded
1800,1800,100,100,0,115,1,0,0,1,Accumulator,1,Accumulator,Accumulator,accumulator,single_component_degraded
1801,1801,100,100,0,115,1,0,0,1,Accumulator,1,Accumulator,Accumulator,accumulator,single_component_degraded
1802,1802,100,100,0,115,1,0,0,1,Accumulator,1,Accumulator,Accumulator,accumulator,single_component_degraded
1803,1803,100,100,0,115,1,0,0,1,Accumulator,1,Accumulator,Accumulator,accumulator,single_component_degraded
1804,1804,100,100,0,115,1,0,0,1,Accumulator,1,Accumulator,Accumulator,accumulator,single_component_degraded
1805,1805,100,100,0,115,1,0,0,1,Accumulator,1,Accumulator,Accumulator,accumulator,single_component_degraded
1806,1806,100,100,0,115,1,0,0,1,Accumulator,1,Accumulator,Accumulator,accumulator,single_component_degraded
1807,1807,100,100,0,115,1,0,0,1,Accumulator,1,Accumulator,Accumulator,accumulator,single_component_degraded
1808,1808,100,100,2,115,1,0,0,2,Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1809,1809,100,73,2,115,0,1,0,3,Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1810,1810,100,73,2,115,0,1,0,3,Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1811,1811,100,73,2,115,0,1,0,3,Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1812,1812,100,73,2,115,0,1,0,3,Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1813,1813,100,73,2,115,0,1,0,3,Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1814,1814,100,73,2,115,0,1,0,3,Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1815,1815,100,73,2,115,0,1,0,3,Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1816,1816,100,73,2,115,0,1,0,3,Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1817,1817,100,73,2,115,0,1,0,3,Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1818,1818,100,73,2,115,0,1,0,3,Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1819,1819,100,80,2,115,0,1,0,3,Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1820,1820,100,80,2,115,0,1,0,3,Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1821,1821,100,80,2,115,0,1,0,3,Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1822,1822,100,80,2,115,0,1,0,3,Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1823,1823,100,80,2,115,0,1,0,3,Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1824,1824,100,80,2,115,0,1,0,3,Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1825,1825,100,80,2,115,0,1,0,3,Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1826,1826,100,80,2,115,0,1,0,3,Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1827,1827,100,80,2,115,0,1,0,3,Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1828,1828,100,80,2,115,0,1,0,3,Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1829,1829,100,90,2,115,0,1,0,3,Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1830,1830,100,90,2,115,0,1,0,3,Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1831,1831,100,90,2,115,0,1,0,3,Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1832,1832,100,90,2,115,0,1,0,3,Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1833,1833,100,90,2,115,0,1,0,3,Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1834,1834,100,90,2,115,0,1,0,3,Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1835,1835,100,90,2,115,0,1,0,3,Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1836,1836,100,90,2,115,0,1,0,3,Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1837,1837,100,90,2,115,0,1,0,3,Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1838,1838,100,90,2,115,0,1,0,3,Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1839,1839,100,100,2,115,0,1,0,2,Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1840,1840,100,100,2,115,0,1,0,2,Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1841,1841,100,100,2,115,0,1,0,2,Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1842,1842,100,100,2,115,0,1,0,2,Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1843,1843,100,100,2,115,0,1,0,2,Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1844,1844,100,100,2,115,0,1,0,2,Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1845,1845,100,100,2,115,0,1,0,2,Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1846,1846,100,100,2,115,0,1,0,2,Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1847,1847,100,100,2,115,0,1,0,2,Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1848,1848,100,100,2,115,0,1,0,2,Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1849,1849,100,100,1,115,1,0,0,2,Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1850,1850,100,73,1,115,0,1,0,3,Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1851,1851,100,73,1,115,0,1,0,3,Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1852,1852,100,73,1,115,0,1,0,3,Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1853,1853,100,73,1,115,0,1,0,3,Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1854,1854,100,73,1,115,0,1,0,3,Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1855,1855,100,73,1,115,0,1,0,3,Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1856,1856,100,73,1,115,0,1,0,3,Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1857,1857,100,73,1,115,0,1,0,3,Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1858,1858,100,73,1,115,0,1,0,3,Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1859,1859,100,73,1,115,0,1,0,3,Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1860,1860,100,80,1,115,0,1,0,3,Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1861,1861,100,80,1,115,0,1,0,3,Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1862,1862,100,80,1,115,0,1,0,3,Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1863,1863,100,80,1,115,0,1,0,3,Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1864,1864,100,80,1,115,0,1,0,3,Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1865,1865,100,80,1,115,0,1,0,3,Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1866,1866,100,80,1,115,0,1,0,3,Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1867,1867,100,80,1,115,0,1,0,3,Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1868,1868,100,80,1,115,0,1,0,3,Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1869,1869,100,80,1,115,0,1,0,3,Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1870,1870,100,90,1,115,0,1,0,3,Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1871,1871,100,90,1,115,0,1,0,3,Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1872,1872,100,90,1,115,0,1,0,3,Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1873,1873,100,90,1,115,0,1,0,3,Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1874,1874,100,90,1,115,0,1,0,3,Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1875,1875,100,90,1,115,0,1,0,3,Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1876,1876,100,90,1,115,0,1,0,3,Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1877,1877,100,90,1,115,0,1,0,3,Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1878,1878,100,90,1,115,0,1,0,3,Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1879,1879,100,90,1,115,0,1,0,3,Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1880,1880,100,100,1,115,0,1,0,2,Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1881,1881,100,100,1,115,0,1,0,2,Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1882,1882,100,100,1,115,0,1,0,2,Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1883,1883,100,100,1,115,0,1,0,2,Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1884,1884,100,100,1,115,0,1,0,2,Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1885,1885,100,100,1,115,0,1,0,2,Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1886,1886,100,100,1,115,0,1,0,2,Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1887,1887,100,100,1,115,0,1,0,2,Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1888,1888,100,100,1,115,0,1,0,2,Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1889,1889,100,100,1,115,0,1,0,2,Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1890,1890,100,100,0,115,1,0,0,1,Accumulator,1,Accumulator,Accumulator,accumulator,single_component_degraded
1891,1891,100,73,0,115,0,1,0,2,Valve|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1892,1892,100,73,0,115,0,1,0,2,Valve|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1893,1893,100,73,0,115,0,1,0,2,Valve|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1894,1894,100,73,0,115,0,1,0,2,Valve|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1895,1895,100,73,0,115,0,1,0,2,Valve|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1896,1896,100,73,0,115,0,1,0,2,Valve|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1897,1897,100,73,0,115,0,1,0,2,Valve|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1898,1898,100,73,0,115,0,1,0,2,Valve|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1899,1899,100,73,0,115,0,1,0,2,Valve|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1900,1900,100,73,0,115,0,1,0,2,Valve|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1901,1901,100,80,0,115,0,1,0,2,Valve|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1902,1902,100,80,0,115,0,1,0,2,Valve|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1903,1903,100,80,0,115,0,1,0,2,Valve|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1904,1904,100,80,0,115,0,1,0,2,Valve|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1905,1905,100,80,0,115,0,1,0,2,Valve|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1906,1906,100,80,0,115,0,1,0,2,Valve|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1907,1907,100,80,0,115,0,1,0,2,Valve|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1908,1908,100,80,0,115,0,1,0,2,Valve|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1909,1909,100,80,0,115,0,1,0,2,Valve|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1910,1910,100,80,0,115,0,1,0,2,Valve|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1911,1911,100,90,0,115,0,1,0,2,Valve|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1912,1912,100,90,0,115,0,1,0,2,Valve|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1913,1913,100,90,0,115,0,1,0,2,Valve|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1914,1914,100,90,0,115,0,1,0,2,Valve|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1915,1915,100,90,0,115,0,1,0,2,Valve|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1916,1916,100,90,0,115,0,1,0,2,Valve|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1917,1917,100,90,0,115,0,1,0,2,Valve|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1918,1918,100,90,0,115,0,1,0,2,Valve|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1919,1919,100,90,0,115,0,1,0,2,Valve|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1920,1920,100,90,0,115,0,1,0,2,Valve|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1921,1921,100,100,0,115,0,1,0,1,Accumulator,1,Accumulator,Accumulator,accumulator,single_component_degraded
1922,1922,100,100,0,115,0,1,0,1,Accumulator,1,Accumulator,Accumulator,accumulator,single_component_degraded
1923,1923,100,100,0,115,0,1,0,1,Accumulator,1,Accumulator,Accumulator,accumulator,single_component_degraded
1924,1924,100,100,0,115,0,1,0,1,Accumulator,1,Accumulator,Accumulator,accumulator,single_component_degraded
1925,1925,100,100,0,115,0,1,0,1,Accumulator,1,Accumulator,Accumulator,accumulator,single_component_degraded
1926,1926,100,100,0,115,0,1,0,1,Accumulator,1,Accumulator,Accumulator,accumulator,single_component_degraded
1927,1927,100,100,0,115,0,1,0,1,Accumulator,1,Accumulator,Accumulator,accumulator,single_component_degraded
1928,1928,100,100,0,115,0,1,0,1,Accumulator,1,Accumulator,Accumulator,accumulator,single_component_degraded
1929,1929,100,100,0,115,0,1,0,1,Accumulator,1,Accumulator,Accumulator,accumulator,single_component_degraded
1930,1930,100,100,0,115,0,1,0,1,Accumulator,1,Accumulator,Accumulator,accumulator,single_component_degraded
1931,1931,100,100,0,100,1,0,0,1,Accumulator,1,Accumulator,Accumulator,accumulator,single_component_degraded
1932,1932,100,100,0,100,1,0,0,1,Accumulator,1,Accumulator,Accumulator,accumulator,single_component_degraded
1933,1933,100,100,0,100,1,0,0,1,Accumulator,1,Accumulator,Accumulator,accumulator,single_component_degraded
1934,1934,100,100,0,100,1,0,0,1,Accumulator,1,Accumulator,Accumulator,accumulator,single_component_degraded
1935,1935,100,100,0,100,1,0,0,1,Accumulator,1,Accumulator,Accumulator,accumulator,single_component_degraded
1936,1936,100,100,0,100,1,0,0,1,Accumulator,1,Accumulator,Accumulator,accumulator,single_component_degraded
1937,1937,100,100,0,100,1,0,0,1,Accumulator,1,Accumulator,Accumulator,accumulator,single_component_degraded
1938,1938,100,100,0,100,1,0,0,1,Accumulator,1,Accumulator,Accumulator,accumulator,single_component_degraded
1939,1939,100,100,0,100,1,0,0,1,Accumulator,1,Accumulator,Accumulator,accumulator,single_component_degraded
1940,1940,100,100,0,100,1,0,0,1,Accumulator,1,Accumulator,Accumulator,accumulator,single_component_degraded
1941,1941,100,100,2,100,1,0,0,2,Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1942,1942,100,73,2,100,0,1,0,3,Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1943,1943,100,73,2,100,0,1,0,3,Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1944,1944,100,73,2,100,0,1,0,3,Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1945,1945,100,73,2,100,0,1,0,3,Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1946,1946,100,73,2,100,0,1,0,3,Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1947,1947,100,73,2,100,0,1,0,3,Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1948,1948,100,73,2,100,0,1,0,3,Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1949,1949,100,73,2,100,0,1,0,3,Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1950,1950,100,73,2,100,0,1,0,3,Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1951,1951,100,73,2,100,0,1,0,3,Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1952,1952,100,80,2,100,0,1,0,3,Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1953,1953,100,80,2,100,0,1,0,3,Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1954,1954,100,80,2,100,0,1,0,3,Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1955,1955,100,80,2,100,0,1,0,3,Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1956,1956,100,80,2,100,0,1,0,3,Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1957,1957,100,80,2,100,0,1,0,3,Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1958,1958,100,80,2,100,0,1,0,3,Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1959,1959,100,80,2,100,0,1,0,3,Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1960,1960,100,80,2,100,0,1,0,3,Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1961,1961,100,80,2,100,0,1,0,3,Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1962,1962,100,90,2,100,0,1,0,3,Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1963,1963,100,90,2,100,0,1,0,3,Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1964,1964,100,90,2,100,0,1,0,3,Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1965,1965,100,90,2,100,0,1,0,3,Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1966,1966,100,90,2,100,0,1,0,3,Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1967,1967,100,90,2,100,0,1,0,3,Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1968,1968,100,90,2,100,0,1,0,3,Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1969,1969,100,90,2,100,0,1,0,3,Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1970,1970,100,90,2,100,0,1,0,3,Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1971,1971,100,90,2,100,0,1,0,3,Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1972,1972,100,100,2,100,0,1,0,2,Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1973,1973,100,100,2,100,0,1,0,2,Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1974,1974,100,100,2,100,0,1,0,2,Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1975,1975,100,100,2,100,0,1,0,2,Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1976,1976,100,100,2,100,0,1,0,2,Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1977,1977,100,100,2,100,0,1,0,2,Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1978,1978,100,100,2,100,0,1,0,2,Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1979,1979,100,100,2,100,0,1,0,2,Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1980,1980,100,100,2,100,0,1,0,2,Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1981,1981,100,100,2,100,0,1,0,2,Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1982,1982,100,100,1,100,1,0,0,2,Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1983,1983,100,73,1,100,0,1,0,3,Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1984,1984,100,73,1,100,0,1,0,3,Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1985,1985,100,73,1,100,0,1,0,3,Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1986,1986,100,73,1,100,0,1,0,3,Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1987,1987,100,73,1,100,0,1,0,3,Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1988,1988,100,73,1,100,0,1,0,3,Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1989,1989,100,73,1,100,0,1,0,3,Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1990,1990,100,73,1,100,0,1,0,3,Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1991,1991,100,73,1,100,0,1,0,3,Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1992,1992,100,73,1,100,0,1,0,3,Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1993,1993,100,80,1,100,0,1,0,3,Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1994,1994,100,80,1,100,0,1,0,3,Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1995,1995,100,80,1,100,0,1,0,3,Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1996,1996,100,80,1,100,0,1,0,3,Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1997,1997,100,80,1,100,0,1,0,3,Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1998,1998,100,80,1,100,0,1,0,3,Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
1999,1999,100,80,1,100,0,1,0,3,Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
2000,2000,100,80,1,100,0,1,0,3,Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
2001,2001,100,80,1,100,0,1,0,3,Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
2002,2002,100,80,1,100,0,1,0,3,Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
2003,2003,100,90,1,100,0,1,0,3,Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
2004,2004,100,90,1,100,0,1,0,3,Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
2005,2005,100,90,1,100,0,1,0,3,Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
2006,2006,100,90,1,100,0,1,0,3,Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
